005,.,free,-,counter,.,co,.,uk,0
006,.,free,-,adult,-,counters,.,x,-,xtra,.,com,0
006,.,free,-,counter,.,co,.,uk,0
007,.,free,-,counter,.,co,.,uk,0
007,.,go2cloud,.,org,0
0075,-,7112,-,e7eb,-,f9b9,.,reporo,.,net,0
208,.,185,.,87,.,115,.,liveadvert,.,com,0
208,.,185,.,87,.,116,.,liveadvert,.,com,0
208,.,185,.,87,.,117,.,liveadvert,.,com,0
208,.,185,.,87,.,118,.,liveadvert,.,com,0
208,.,185,.,87,.,119,.,liveadvert,.,com,0
208,.,185,.,87,.,12,.,liveadvert,.,com,0
208,.,185,.,87,.,120,.,liveadvert,.,com,0
208,.,185,.,87,.,121,.,liveadvert,.,com,0
208,.,185,.,87,.,122,.,liveadvert,.,com,0
208,.,185,.,87,.,123,.,liveadvert,.,com,0
208,.,185,.,87,.,124,.,liveadvert,.,com,0
208,.,185,.,87,.,125,.,liveadvert,.,com,0
208,.,185,.,87,.,126,.,liveadvert,.,com,0
208,.,185,.,87,.,127,.,liveadvert,.,com,0
208,.,185,.,87,.,128,.,liveadvert,.,com,0
208,.,185,.,87,.,129,.,liveadvert,.,com,0
208,.,185,.,87,.,13,.,liveadvert,.,com,0
208,.,185,.,87,.,130,.,liveadvert,.,com,0
208,.,185,.,87,.,131,.,liveadvert,.,com,0
208,.,185,.,87,.,132,.,liveadvert,.,com,0
208,.,185,.,87,.,133,.,liveadvert,.,com,0
208,.,185,.,87,.,134,.,liveadvert,.,com,0
208,.,185,.,87,.,135,.,liveadvert,.,com,0
208,.,185,.,87,.,136,.,liveadvert,.,com,0
208,.,185,.,87,.,137,.,liveadvert,.,com,0
208,.,185,.,87,.,138,.,liveadvert,.,com,0
208,.,185,.,87,.,139,.,liveadvert,.,com,0
208,.,185,.,87,.,14,.,liveadvert,.,com,0
208,.,185,.,87,.,140,.,liveadvert,.,com,0
208,.,185,.,87,.,141,.,liveadvert,.,com,0
208,.,185,.,87,.,142,.,liveadvert,.,com,0
208,.,185,.,87,.,143,.,liveadvert,.,com,0
208,.,185,.,87,.,144,.,liveadvert,.,com,0
208,.,185,.,87,.,145,.,liveadvert,.,com,0
208,.,185,.,87,.,146,.,liveadvert,.,com,0
208,.,185,.,87,.,147,.,liveadvert,.,com,0
208,.,185,.,87,.,148,.,liveadvert,.,com,0
208,.,185,.,87,.,149,.,liveadvert,.,com,0
208,.,185,.,87,.,15,.,liveadvert,.,com,0
208,.,185,.,87,.,150,.,liveadvert,.,com,0
208,.,185,.,87,.,151,.,liveadvert,.,com,0
208,.,185,.,87,.,152,.,liveadvert,.,com,0
208,.,185,.,87,.,153,.,liveadvert,.,com,0
208,.,185,.,87,.,154,.,liveadvert,.,com,0
208,.,185,.,87,.,155,.,liveadvert,.,com,0
208,.,185,.,87,.,156,.,liveadvert,.,com,0
208,.,185,.,87,.,157,.,liveadvert,.,com,0
208,.,185,.,87,.,158,.,liveadvert,.,com,0
208,.,185,.,87,.,159,.,liveadvert,.,com,0
208,.,185,.,87,.,16,.,liveadvert,.,com,0
208,.,185,.,87,.,160,.,liveadvert,.,com,0
208,.,185,.,87,.,161,.,liveadvert,.,com,0
208,.,185,.,87,.,162,.,liveadvert,.,com,0
208,.,185,.,87,.,163,.,liveadvert,.,com,0
208,.,185,.,87,.,164,.,liveadvert,.,com,0
208,.,185,.,87,.,165,.,liveadvert,.,com,0
208,.,185,.,87,.,166,.,liveadvert,.,com,0
208,.,185,.,87,.,167,.,liveadvert,.,com,0
208,.,185,.,87,.,168,.,liveadvert,.,com,0
208,.,185,.,87,.,169,.,liveadvert,.,com,0
208,.,185,.,87,.,17,.,liveadvert,.,com,0
208,.,185,.,87,.,170,.,liveadvert,.,com,0
208,.,185,.,87,.,171,.,liveadvert,.,com,0
208,.,185,.,87,.,172,.,liveadvert,.,com,0
208,.,185,.,87,.,173,.,liveadvert,.,com,0
208,.,185,.,87,.,174,.,liveadvert,.,com,0
208,.,185,.,87,.,175,.,liveadvert,.,com,0
208,.,185,.,87,.,176,.,liveadvert,.,com,0
208,.,185,.,87,.,177,.,liveadvert,.,com,0
208,.,185,.,87,.,178,.,liveadvert,.,com,0
208,.,185,.,87,.,179,.,liveadvert,.,com,0
208,.,185,.,87,.,18,.,liveadvert,.,com,0
208,.,185,.,87,.,180,.,liveadvert,.,com,0
208,.,185,.,87,.,181,.,liveadvert,.,com,0
208,.,185,.,87,.,182,.,liveadvert,.,com,0
208,.,185,.,87,.,183,.,liveadvert,.,com,0
208,.,185,.,87,.,184,.,liveadvert,.,com,0
208,.,185,.,87,.,185,.,liveadvert,.,com,0
208,.,185,.,87,.,186,.,liveadvert,.,com,0
208,.,185,.,87,.,187,.,liveadvert,.,com,0
208,.,185,.,87,.,188,.,liveadvert,.,com,0
208,.,185,.,87,.,189,.,liveadvert,.,com,0
208,.,185,.,87,.,19,.,liveadvert,.,com,0
208,.,185,.,87,.,190,.,liveadvert,.,com,0
208,.,185,.,87,.,191,.,liveadvert,.,com,0
208,.,185,.,87,.,192,.,liveadvert,.,com,0
208,.,185,.,87,.,193,.,liveadvert,.,com,0
208,.,185,.,87,.,194,.,liveadvert,.,com,0
208,.,185,.,87,.,195,.,liveadvert,.,com,0
208,.,185,.,87,.,196,.,liveadvert,.,com,0
208,.,185,.,87,.,197,.,liveadvert,.,com,0
208,.,185,.,87,.,198,.,liveadvert,.,com,0
208,.,185,.,87,.,199,.,liveadvert,.,com,0
208,.,185,.,87,.,2,.,liveadvert,.,com,0
208,.,185,.,87,.,20,.,liveadvert,.,com,0
208,.,185,.,87,.,200,.,liveadvert,.,com,0
208,.,185,.,87,.,201,.,liveadvert,.,com,0
208,.,185,.,87,.,202,.,liveadvert,.,com,0
208,.,185,.,87,.,203,.,liveadvert,.,com,0
208,.,185,.,87,.,204,.,liveadvert,.,com,0
208,.,185,.,87,.,205,.,liveadvert,.,com,0
208,.,185,.,87,.,206,.,liveadvert,.,com,0
208,.,185,.,87,.,207,.,liveadvert,.,com,0
208,.,185,.,87,.,208,.,liveadvert,.,com,0
208,.,185,.,87,.,209,.,liveadvert,.,com,0
208,.,185,.,87,.,21,.,liveadvert,.,com,0
208,.,185,.,87,.,210,.,liveadvert,.,com,0
208,.,185,.,87,.,211,.,liveadvert,.,com,0
208,.,185,.,87,.,212,.,liveadvert,.,com,0
208,.,185,.,87,.,213,.,liveadvert,.,com,0
208,.,185,.,87,.,214,.,liveadvert,.,com,0
208,.,185,.,87,.,215,.,liveadvert,.,com,0
208,.,185,.,87,.,216,.,liveadvert,.,com,0
208,.,185,.,87,.,217,.,liveadvert,.,com,0
208,.,185,.,87,.,218,.,liveadvert,.,com,0
208,.,185,.,87,.,219,.,liveadvert,.,com,0
208,.,185,.,87,.,22,.,liveadvert,.,com,0
208,.,185,.,87,.,220,.,liveadvert,.,com,0
208,.,185,.,87,.,221,.,liveadvert,.,com,0
208,.,185,.,87,.,222,.,liveadvert,.,com,0
208,.,185,.,87,.,223,.,liveadvert,.,com,0
208,.,185,.,87,.,224,.,liveadvert,.,com,0
208,.,185,.,87,.,225,.,liveadvert,.,com,0
208,.,185,.,87,.,226,.,liveadvert,.,com,0
208,.,185,.,87,.,227,.,liveadvert,.,com,0
208,.,185,.,87,.,228,.,liveadvert,.,com,0
208,.,185,.,87,.,229,.,liveadvert,.,com,0
208,.,185,.,87,.,23,.,liveadvert,.,com,0
208,.,185,.,87,.,230,.,liveadvert,.,com,0
208,.,185,.,87,.,231,.,liveadvert,.,com,0
208,.,185,.,87,.,232,.,liveadvert,.,com,0
208,.,185,.,87,.,233,.,liveadvert,.,com,0
208,.,185,.,87,.,234,.,liveadvert,.,com,0
208,.,185,.,87,.,235,.,liveadvert,.,com,0
208,.,185,.,87,.,236,.,liveadvert,.,com,0
208,.,185,.,87,.,237,.,liveadvert,.,com,0
208,.,185,.,87,.,238,.,liveadvert,.,com,0
208,.,185,.,87,.,239,.,liveadvert,.,com,0
208,.,185,.,87,.,24,.,liveadvert,.,com,0
208,.,185,.,87,.,240,.,liveadvert,.,com,0
208,.,185,.,87,.,241,.,liveadvert,.,com,0
208,.,185,.,87,.,242,.,liveadvert,.,com,0
208,.,185,.,87,.,243,.,liveadvert,.,com,0
208,.,185,.,87,.,244,.,liveadvert,.,com,0
208,.,185,.,87,.,245,.,liveadvert,.,com,0
208,.,185,.,87,.,246,.,liveadvert,.,com,0
208,.,185,.,87,.,247,.,liveadvert,.,com,0
208,.,185,.,87,.,248,.,liveadvert,.,com,0
208,.,185,.,87,.,249,.,liveadvert,.,com,0
208,.,185,.,87,.,25,.,liveadvert,.,com,0
208,.,185,.,87,.,250,.,liveadvert,.,com,0
208,.,185,.,87,.,251,.,liveadvert,.,com,0
208,.,185,.,87,.,252,.,liveadvert,.,com,0
208,.,185,.,87,.,253,.,liveadvert,.,com,0
208,.,185,.,87,.,254,.,liveadvert,.,com,0
208,.,185,.,87,.,26,.,liveadvert,.,com,0
208,.,185,.,87,.,27,.,liveadvert,.,com,0
208,.,185,.,87,.,28,.,liveadvert,.,com,0
208,.,185,.,87,.,29,.,liveadvert,.,com,0
208,.,185,.,87,.,3,.,liveadvert,.,com,0
208,.,185,.,87,.,30,.,liveadvert,.,com,0
208,.,185,.,87,.,31,.,liveadvert,.,com,0
208,.,185,.,87,.,32,.,liveadvert,.,com,0
208,.,185,.,87,.,33,.,liveadvert,.,com,0
208,.,185,.,87,.,34,.,liveadvert,.,com,0
208,.,185,.,87,.,35,.,liveadvert,.,com,0
208,.,185,.,87,.,36,.,liveadvert,.,com,0
208,.,185,.,87,.,37,.,liveadvert,.,com,0
208,.,185,.,87,.,38,.,liveadvert,.,com,0
208,.,185,.,87,.,39,.,liveadvert,.,com,0
208,.,185,.,87,.,4,.,liveadvert,.,com,0
208,.,185,.,87,.,40,.,liveadvert,.,com,0
208,.,185,.,87,.,41,.,liveadvert,.,com,0
208,.,185,.,87,.,42,.,liveadvert,.,com,0
208,.,185,.,87,.,43,.,liveadvert,.,com,0
208,.,185,.,87,.,44,.,liveadvert,.,com,0
208,.,185,.,87,.,45,.,liveadvert,.,com,0
208,.,185,.,87,.,46,.,liveadvert,.,com,0
208,.,185,.,87,.,47,.,liveadvert,.,com,0
208,.,185,.,87,.,48,.,liveadvert,.,com,0
208,.,185,.,87,.,49,.,liveadvert,.,com,0
208,.,185,.,87,.,5,.,liveadvert,.,com,0
208,.,185,.,87,.,50,.,liveadvert,.,com,0
208,.,185,.,87,.,51,.,liveadvert,.,com,0
208,.,185,.,87,.,52,.,liveadvert,.,com,0
208,.,185,.,87,.,53,.,liveadvert,.,com,0
208,.,185,.,87,.,54,.,liveadvert,.,com,0
208,.,185,.,87,.,55,.,liveadvert,.,com,0
208,.,185,.,87,.,56,.,liveadvert,.,com,0
208,.,185,.,87,.,57,.,liveadvert,.,com,0
208,.,185,.,87,.,58,.,liveadvert,.,com,0
208,.,185,.,87,.,59,.,liveadvert,.,com,0
208,.,185,.,87,.,6,.,liveadvert,.,com,0
208,.,185,.,87,.,60,.,liveadvert,.,com,0
208,.,185,.,87,.,61,.,liveadvert,.,com,0
208,.,185,.,87,.,62,.,liveadvert,.,com,0
208,.,185,.,87,.,63,.,liveadvert,.,com,0
208,.,185,.,87,.,64,.,liveadvert,.,com,0
208,.,185,.,87,.,65,.,liveadvert,.,com,0
208,.,185,.,87,.,66,.,liveadvert,.,com,0
208,.,185,.,87,.,67,.,liveadvert,.,com,0
208,.,185,.,87,.,68,.,liveadvert,.,com,0
208,.,185,.,87,.,69,.,liveadvert,.,com,0
208,.,185,.,87,.,7,.,liveadvert,.,com,0
208,.,185,.,87,.,70,.,liveadvert,.,com,0
208,.,185,.,87,.,71,.,liveadvert,.,com,0
208,.,185,.,87,.,72,.,liveadvert,.,com,0
208,.,185,.,87,.,73,.,liveadvert,.,com,0
208,.,185,.,87,.,74,.,liveadvert,.,com,0
208,.,185,.,87,.,75,.,liveadvert,.,com,0
208,.,185,.,87,.,76,.,liveadvert,.,com,0
208,.,185,.,87,.,77,.,liveadvert,.,com,0
208,.,185,.,87,.,78,.,liveadvert,.,com,0
208,.,185,.,87,.,79,.,liveadvert,.,com,0
208,.,185,.,87,.,8,.,liveadvert,.,com,0
208,.,185,.,87,.,80,.,liveadvert,.,com,0
208,.,185,.,87,.,81,.,liveadvert,.,com,0
208,.,185,.,87,.,82,.,liveadvert,.,com,0
208,.,185,.,87,.,83,.,liveadvert,.,com,0
208,.,185,.,87,.,84,.,liveadvert,.,com,0
208,.,185,.,87,.,85,.,liveadvert,.,com,0
208,.,185,.,87,.,86,.,liveadvert,.,com,0
208,.,185,.,87,.,87,.,liveadvert,.,com,0
208,.,185,.,87,.,88,.,liveadvert,.,com,0
208,.,185,.,87,.,89,.,liveadvert,.,com,0
208,.,185,.,87,.,9,.,liveadvert,.,com,0
208,.,185,.,87,.,90,.,liveadvert,.,com,0
208,.,185,.,87,.,91,.,liveadvert,.,com,0
208,.,185,.,87,.,92,.,liveadvert,.,com,0
208,.,185,.,87,.,93,.,liveadvert,.,com,0
208,.,185,.,87,.,94,.,liveadvert,.,com,0
208,.,185,.,87,.,95,.,liveadvert,.,com,0
208,.,185,.,87,.,96,.,liveadvert,.,com,0
208,.,185,.,87,.,97,.,liveadvert,.,com,0
208,.,185,.,87,.,98,.,liveadvert,.,com,0
208,.,185,.,87,.,99,.,liveadvert,.,com,0
208,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
209,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
20996,-,1061,.,popunder,.,loading,-,delivery1,.,com,0
20d625b48e,.,se,1
20minde,.,wemfbox,.,ch,0
20popup,.,com,0
210,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
21011,-,1061,.,popunder,.,loading,-,delivery1,.,com,0
211,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
212,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
213,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
214,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2149921,.,r,.,msn,.,com,0
215,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2154,.,bitterstrawberry,.,com,0
2156,.,bitterstrawberry,.,com,0
216,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2161,.,bitterstrawberry,.,com,0
217,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
218,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
219,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2191,.,engine,.,mobileapptracking,.,com,0
2196503,.,fls,.,doubleclick,.,net,0
21v6m,.,realsecuredredirect,.,com,0
220,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2200,.,bitterstrawberry,.,com,0
2205,.,bitterstrawberry,.,com,0
2207,.,bitterstrawberry,.,com,0
221,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
222,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
223,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
22329,-,406,.,popunder,.,loading,-,delivery1,.,com,0
2233,.,bitterstrawberry,.,com,0
224,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
225,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
226,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
227,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
22774,.,9133,.,302br,.,net,0
228,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
229,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2297,.,bitterstrawberry,.,com,0
230,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
231,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
231c,-,356f,-,e194,-,8857,.,reporo,.,net,0
232,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
232,.,bitterstrawberry,.,com,0
233,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
233,.,bitterstrawberry,.,com,0
2332696,.,fls,.,doubleclick,.,net,0
2336,.,bitterstrawberry,.,com,0
234,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
235,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
235,.,bitterstrawberry,.,com,0
236,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
237,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
237,.,bitterstrawberry,.,com,0
2370,.,bitterstrawberry,.,com,0
238,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
239,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2398,.,bitterstrawberry,.,com,0
2400,.,bitterstrawberry,.,com,0
2426010203,.,log,.,optimizely,.,com,0
24290,.,9170,.,302br,.,net,0
24293,.,9170,.,302br,.,net,0
2449650414,.,log,.,optimizely,.,com,0
245,.,bitterstrawberry,.,com,0
2463678,.,fls,.,doubleclick,.,net,0
247media,.,com,0
247media,.,net,0
247realmedia,.,com,0
247support,.,adtech,.,fr,0
247wsr,.,com,0
2499034,.,fls,.,doubleclick,.,net,0
24fun,.,2cnt,.,net,0
24partners,.,go2cloud,.,org,0
24pm,-,affiliation,.,com,0
24x7adservice,.,com,0
2507573,.,fls,.,doubleclick,.,net,0
253,.,bitterstrawberry,.,com,0
254,.,bitterstrawberry,.,com,0
2542116,.,fls,.,doubleclick,.,net,0
2551,-,ebc7,-,ebcf,-,4aff,.,reporo,.,net,0
256,.,bitterstrawberry,.,com,0
2565,.,bitterstrawberry,.,com,0
2570540166,.,log,.,optimizely,.,com,0
2573,.,bitterstrawberry,.,com,0
2674011,.,r,.,msn,.,com,0
27,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
27220337,.,go2cloud,.,org,0
2769185,.,r,.,msn,.,com,0
2793343,.,fls,.,doubleclick,.,net,0
279r,.,realsecuredredirect,.,com,0
28,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2895566,.,fls,.,doubleclick,.,net,0
2896678,.,fls,.,doubleclick,.,net,0
29,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
2912a,.,v,.,fwmrm,.,net,0
29193,.,9215,.,302br,.,net,0
2926210385,.,log,.,optimizely,.,com,0
2975c,.,v,.,fwmrm,.,net,0
29bca6cb72a665c8,.,se,1
29rhino,.,go2cloud,.,org,0
2a,.,com,.,112,.,207,.,net,0
2baners,.,ero,-,advertising,.,com,0
2bibi,.,voluumtrk,.,com,0
2c60,-,1723,-,23d3,-,2b28,.,reporo,.,net,0
2cgi,.,hitbox,.,com,0
2ds,.,ero,-,advertising,.,com,0
2e1ck,.,voluumtrk,.,com,0
2fbanners,.,ero,-,advertising,.,com,0
2fflatfee,.,ero,-,advertising,.,com,0
2finteryield,.,jmp9,.,com,0
2fspeedclicks,.,ero,-,advertising,.,com,0
2fview,.,atdmt,.,com,.,24492,.,9179,.,302br,.,net,0
2fview,.,atdmt,.,com,.,60413,.,9342,.,302br,.,net,0
2fview,.,atdmt,.,com,.,60416,.,9342,.,302br,.,net,0
2gtstrk,.,com,0
2ijmu,.,voluumtrk,.,com,0
2ik1o,.,voluumtrk,.,com,0
2inp7,.,voluumtrk,.,com,0
2jy2d,.,voluumtrk,.,com,0
2kd7g,.,voluumtrk,.,com,0
2kygq,.,voluumtrk,.,com,0
2lafc,.,voluumtrk,.,com,0
2o7,.,net,0
2options,.,go2cloud,.,org,0
2qtn9,.,voluumtrk,.,com,0
2sbd3,.,voluumtrk,.,com,0
2sksk,.,voluumtrk,.,com,0
2snla,.,voluumtrk,.,com,0
2spyware,.,us,.,intellitxt,.,com,0
2ttb4,.,voluumtrk,.,com,0
2usdj,.,voluumtrk,.,com,0
2vci0,.,voluumtrk,.,com,0
2vie,.,catdmt,.,omc,.,324,.,6000,.,302br,.,net,0
2wiz6,.,voluumtrk,.,com,0
2xkft,.,voluumtrk,.,com,0
2xxis,.,voluumtrk,.,com,0
2xz5e,.,voluumtrk,.,com,0
2y54x,.,voluumtrk,.,com,0
2yo1y,.,voluumtrk,.,com,0
3,.,2cnt,.,net,0
3,.,ptp22,.,com,0
30,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
302br,.,net,0
303net,.,net,0
306,.,bitterstrawberry,.,com,0
309,.,bitterstrawberry,.,com,0
30klc,.,voluumtrk,.,com,0
31,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
3130320,.,fls,.,doubleclick,.,net,0
32,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
3217776,.,r,.,msn,.,com,0
3252817,.,r,.,msn,.,com,0
3276817,.,fls,.,doubleclick,.,net,0
32d1d3b9c,.,se,1
33,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
33526,.,9243,.,302br,.,net,0
33qx,.,secoptim,.,com,0
34,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
34245,.,hittail,.,com,0
343,.,bitterstrawberry,.,com,0
3480025,.,log,.,optimizely,.,com,0
35,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
3501113,.,fls,.,doubleclick,.,net,0
35082,.,9255,.,302br,.,net,0
350media,.,com,0
35369,.,9265,.,302br,.,net,0
36,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
360,.,yahoo,.,com,0
360ads,.,go2cloud,.,org,0
360popunder,.,com,0
360redirect,.,com,0
360switch,.,net,0
360training,.,go2cloud,.,org,0
360unitedmedia,.,go2cloud,.,org,0
36222,.,seu,.,cleverreach,.,com,0
3689,-,7dbc,-,ddf7,-,a45f,.,reporo,.,net,0
36igq,.,voluumtrk,.,com,0
37,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
3738527,.,fls,.,doubleclick,.,net,0
3773523,.,fls,.,doubleclick,.,net,0
37dyq,.,voluumtrk,.,com,0
38,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
38179760,.,log,.,optimizely,.,com,0
3879194,.,fls,.,doubleclick,.,net,0
39,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
390,.,bitterstrawberry,.,com,0
3941123,.,fls,.,doubleclick,.,net,0
3973258,.,fls,.,doubleclick,.,net,0
3982178,.,fls,.,doubleclick,.,net,0
3axp9,.,voluumtrk,.,com,0
3b9cc85dcf732d5,.,se,1
3c41ddc0,.,se,1
3c45d848d99,.,se,0
3cinteractive,.,com,0
3cnce854,.,com,0
3d05q,.,voluumtrk,.,com,0
3dc265e90c6d9fa3cc0c,-,3f982316dc17e6e99fe1b47483239d63,.,r95,.,cf2,.,rackcdn,.,com,0
3ds,.,ero,-,advertising,.,com,0
3dstats,.,com,0
3ece,-,5608,-,732a,-,5bbd,.,reporo,.,net,0
3flv2,.,voluumtrk,.,com,0
3grs6,.,voluumtrk,.,com,0
3hfag,.,voluumtrk,.,com,0
3m56h,.,voluumtrk,.,com,0
3point14,.,go2affise,.,com,0
3rdeye,.,go2cloud,.,org,0
3rih9,.,voluumtrk,.,com,0
3ukg5,.,voluumtrk,.,com,0
3uuak,.,voluumtrk,.,com,0
3uzzo,.,voluumtrk,.,com,0
3wykr,.,voluumtrk,.,com,0
3xvh4,.,voluumtrk,.,com,0
3yp7i,.,voluumtrk,.,com,0
3zkgw,.,voluumtrk,.,com,0
4,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
4,.,ptp22,.,com,0
40,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
4002dbde88aebefdb1f7,-,8f93653c470e43727b1b565964867247,.,r51,.,cf2,.,rackcdn,.,com,0
401591473,.,log,.,optimizely,.,com,0
401ads,.,go2cloud,.,org,0
4055,.,xg4ken,.,com,0
40ohl,.,voluumtrk,.,com,0
40xbfzk8,.,com,0
41,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
411affiliates,.,ca,0
4177752,.,fls,.,doubleclick,.,net,0
418e158b80bc0381719c,-,c51e63b7e27054c59548bc9120302775,.,r53,.,cf2,.,rackcdn,.,com,0
4191036,.,fls,.,doubleclick,.,net,0
4191748,.,fls,.,doubleclick,.,net,0
42,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
4228414,.,fls,.,doubleclick,.,net,0
4235225,.,fls,.,doubleclick,.,net,0
4236808,.,fls,.,doubleclick,.,net,0
4294919531,.,kt,.,mixmarket,.,biz,0
4299553,.,fls,.,doubleclick,.,net,0
43,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
4331660,.,fls,.,doubleclick,.,net,0
4338244,.,fls,.,doubleclick,.,net,0
4345210,.,fls,.,doubleclick,.,net,0
4371920,.,fls,.,doubleclick,.,net,0
4375326,.,fls,.,doubleclick,.,net,0
4379742,.,fls,.,doubleclick,.,net,0
44,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
44902,.,9339,.,302br,.,net,0
45,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
45i73jv6,.,com,0
46,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
47,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
47,.,xg4ken,.,com,0
47550,.,9340,.,302br,.,net,0
47nbp,.,voluumtrk,.,com,0
48,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
48ed4acf13b,.,se,1
48qyx,.,voluumtrk,.,com,0
49,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
49479,.,9362,.,302br,.,net,0
49535,.,com,0
4a6xw,.,voluumtrk,.,com,0
4affiliate,.,net,0
4anners,.,ero,-,advertising,.,com,0
4bca,-,d658,-,a4da,-,12c8,.,reporo,.,net,0
4d5,.,net,0
4d80,-,dd41,-,9ed3,-,33b1,.,reporo,.,net,0
4dogmedia,.,go2cloud,.,org,0
4e93,-,6203,-,2401,-,d118,.,reporo,.,net,0
4feaw,.,voluumtrk,.,com,0
4gezz,.,win,.,adsservingtwig,.,xyz,0
4hdt7,.,voluumtrk,.,com,0
4hplo,.,voluumtrk,.,com,0
4info,.,com,0
4k6k0zj3,.,com,0
4kehf,.,voluumtrk,.,com,0
4ksir,.,voluumtrk,.,com,0
4mads,.,com,0
4n7i8,.,voluumtrk,.,com,0
4necp,.,voluumtrk,.,com,0
4online,.,go2affise,.,com,0
4q,.,iperceptions,.,com,0
4qinvite,.,4q,.,iperceptions,.,com,0
4qsurvey,.,com,0
4rxgu,.,voluumtrk,.,com,0
4rzfl,.,voluumtrk,.,com,0
4see,.,mobi,0
4seeresults,.,com,0
4spp2,.,voluumtrk,.,com,0
4ur,.,click,0
4uxl,.,go2cloud,.,org,0
4va3x,.,voluumtrk,.,com,0
4web,.,cz,0
4x4review,.,us,.,intellitxt,.,com,0
5,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
5,.,ptp22,.,com,0
50,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
507222872,.,go2cloud,.,org,0
50mango,.,go2affise,.,com,0
51,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
51yes,.,com,1
52,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
5234,-,259b,-,588d,-,41c6,.,reporo,.,net,0
526633146,.,redpop,.,pro,0
5280publishing,.,go2cloud,.,org,0
53,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
535225459,.,keywordblocks,.,com,0
54,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
5482fc58904b613aee952d23cac4db91,.,adsk2,.,co,0
55,.,6,.,87,.,194,.,dynamic,.,dol,.,ru,0
554924358,.,log,.,optimizely,.,com,0
5555c0e19278c10ce23e,-,e43b9b9293b141a8c68c3bbff03519a0,.,r36,.,cf2,.,rackcdn,.,com,0
555fe0fa,.,qqc,.,co,0
55624,-,3,.,popunder,.,loading,-,delivery1,.,com,0
55788,.,9391,.,302br,.,net,0
